PlayResult,ExitSpeed,Angle,Direction,BatterTeam,Batter,KorBB,Hit
Undefined,,,,CAL_MUS,"Kordic, Dylan",Strikeout,0
Out,74.20913,64.724201,-7.014198,CAL_MUS,"Collins, Jack",Undefined,0
Out,80.84057,36.030934,-16.269654,CAL_MUS,"Vachini, Dante",Undefined,0
Out,99.13701,24.014526,-9.703294,CAL_MUS,"Daudet, Zach",Undefined,0
Out,84.83148,25.668566,24.642006,CAL_MUS,"Fenn, Ryan",Undefined,0
Out,85.32722,60.3364,3.683259,CAL_MUS,"Garza, Alejandro",Undefined,0
Single,97.52286,13.613785,-8.856144,CAL_MUS,"Castellon, Nate",Undefined,1
HomeRun,107.29476,27.011462,-32.193475,CAL_MUS,"Murray, Casey",Undefined,1
Out,100.68188,13.440931,-19.354572,CAL_MUS,"Hoiland, Cameron",Undefined,0
Single,92.67591,6.433723,-20.654391,CAL_MUS,"Collins, Jack",Undefined,1
Single,87.62573,17.516308,-4.935138,CAL_MUS,"Vachini, Dante",Undefined,1
Out,66.85466,-73.859403,42.801827,CAL_MUS,"Garza, Alejandro",Undefined,0
Out,73.8177,6.268918,-15.294698,CAL_MUS,"Castellon, Nate",Undefined,0
Out,47.08727,42.690279,-18.3343,CAL_MUS,"Murray, Casey",Undefined,0
Out,87.88725,27.928476,7.67728,CAL_MUS,"Hoiland, Cameron",Undefined,0
Double,109.31223,12.831757,10.505591,CAL_MUS,"Kordic, Dylan",Undefined,1
FieldersChoice,83.33698,7.184647,-16.513892,CAL_MUS,"Fenn, Ryan",Undefined,0
FieldersChoice,,,,CAL_MUS,"Fenn, Ryan",Undefined,0
HomeRun,105.90519,23.390267,-19.014978,CAL_MUS,"Garza, Alejandro",Undefined,1
Out,95.97226,21.75876,-6.962595,CAL_MUS,"Collins, Jack",Undefined,0
Single,92.87575,4.793874,-11.326712,CAL_MUS,"Castellon, Nate",Undefined,1
Undefined,,,,CAL_MUS,"Murray, Casey",Strikeout,0
Single,106.07422,6.498007,9.050273,CAL_MUS,"Hoiland, Cameron",Undefined,1
Single,73.73646,25.575928,-15.704112,CAL_MUS,"Kordic, Dylan",Undefined,1
Undefined,,,,CAL_MUS,"Vachini, Dante",Strikeout,0
Double,84.28651,26.855583,28.948176,CAL_MUS,"Daudet, Zach",Undefined,1
Single,102.14861,6.980249,5.928905,CAL_MUS,"Fenn, Ryan",Undefined,1
Single,96.49155,2.175939,4.397701,CAL_MUS,"Garza, Alejandro",Undefined,1
Undefined,,,,CAL_MUS,"Collins, Jack",Strikeout,0
Single,31.31694,-0.68505,32.746468,CAL_MUS,"Castellon, Nate",Undefined,1
Undefined,,,,CAL_MUS,"Kordic, Dylan",Strikeout,0
Single,98.48403,12.997787,-14.604216,CAL_MUS,"Vachini, Dante",Undefined,1
Out,65.85969,-4.086324,0.846494,CAL_MUS,"Daudet, Zach",Undefined,0
HomeRun,100.89589,27.284758,-29.580882,CAL_MUS,"Garza, Alejandro",Undefined,1
Double,52.30186,6.074832,46.771424,CAL_MUS,"Collins, Jack",Undefined,1
Single,85.15816,13.29465,-32.448985,CAL_MUS,"Castellon, Nate",Undefined,1
Single,107.35301,16.222666,-28.032661,CAL_MUS,"Murray, Casey",Undefined,1
Out,77.94081,-63.085485,36.494936,CAL_MUS,"Hoiland, Cameron",Undefined,0
Out,78.53117,67.878392,-35.655127,CAL_MUS,"Kordic, Dylan",Undefined,0
Single,69.69052,-6.664845,-0.458209,CAL_MUS,"Vachini, Dante",Undefined,1
Single,94.95261,-16.05032,11.740367,CAL_MUS,"Daudet, Zach",Undefined,1
Undefined,,,,CAL_MUS,"Fenn, Ryan",Strikeout,0
Single,67.41703,-2.551194,-4.869251,CAL_MUS,"Collins, Jack",Undefined,1
Triple,88.30463,25.587845,8.833308,CAL_MUS,"Castellon, Nate",Undefined,1
Out,93.68027,17.606846,13.582148,CAL_MUS,"Murray, Casey",Undefined,0
Single,95.22495,10.415756,1.763478,CAL_MUS,"Vachini, Dante",Undefined,1
Out,80.80953,-24.626283,-24.151813,CAL_MUS,"Daudet, Zach",Undefined,0
Single,100.06529,8.661522,-8.73813,CAL_MUS,"Fenn, Ryan",Undefined,1
Out,80.88531,37.638118,28.784243,CAL_MUS,"Garza, Alejandro",Undefined,0
Out,90.59118,53.737408,-15.813872,CAL_MUS,"Collins, Jack",Undefined,0
Out,79.36781,64.90025,-10.569407,CAL_MUS,"Castellon, Nate",Undefined,0
Single,92.11413,-6.084007,-25.122544,CAL_MUS,"Murray, Casey",Undefined,1
Out,92.70989,28.984214,-23.850717,CAL_MUS,"Hoiland, Cameron",Undefined,0
Single,70.8266,-55.936411,35.558687,CAL_MUS,"Vachini, Dante",Undefined,1
Single,93.15657,-18.473467,-32.014375,CAL_MUS,"Garza, Alejandro",Undefined,1
HomeRun,101.09566,42.178764,-34.499866,CAL_MUS,"Collins, Jack",Undefined,1
Undefined,,,,CAL_MUS,"Murray, Casey",Strikeout,0
Single,93.47638,-25.606377,13.422789,CAL_MUS,"Hoiland, Cameron",Undefined,1
FieldersChoice,66.85196,-25.140097,7.704107,CAL_MUS,"Castellon, Nate",Undefined,0
Out,83.14909,-28.324959,-44.478453,CAL_MUS,"Daudet, Zach",Undefined,0
Double,97.39414,27.164618,-16.641611,CAL_MUS,"Vachini, Dante",Undefined,1
Out,76.94202,52.29978,-17.632526,CAL_MUS,"Fenn, Ryan",Undefined,0
Single,96.28529,4.806557,1.119914,CAL_MUS,"Garza, Alejandro",Undefined,1
Undefined,,,,CAL_MUS,"Collins, Jack",Strikeout,0
Out,79.4128,27.182912,11.94425,CAL_MUS,"Murray, Casey",Undefined,0
HomeRun,102.21214,23.049932,10.715418,CAL_MUS,"Hoiland, Cameron",Undefined,1
Single,106.9493,9.837251,22.490583,CAL_MUS,"Thomas, Braxton",Undefined,1
Single,89.84068,-23.392801,31.889196,CAL_MUS,"Vachini, Dante",Undefined,1
Undefined,,,,CAL_MUS,"Garza, Alejandro",Strikeout,0
Double,108.28055,18.553078,-33.533049,CAL_MUS,"Collins, Jack",Undefined,1
Double,94.08176,20.315296,27.106418,CAL_MUS,"Murray, Casey",Undefined,1
Out,,,,CAL_MUS,"Hoiland, Cameron",Undefined,0
Single,104.17863,13.658505,23.968486,CAL_MUS,"Thomas, Braxton",Undefined,1
Single,87.19582,14.030197,-24.801494,CAL_MUS,"Castellon, Nate",Undefined,1
Undefined,,,,CAL_MUS,"Daudet, Zach",Strikeout,0
Undefined,,,,CAL_MUS,"Vachini, Dante",Strikeout,0
Single,98.45378,-10.796351,-5.322961,CAL_MUS,"Fenn, Ryan",Undefined,1
Out,98.77622,-3.997419,-10.650781,CAL_MUS,"Garza, Alejandro",Undefined,0
Single,75.49511,-3.685188,-21.186688,CAL_MUS,"Hoiland, Cameron",Undefined,1
Double,70.66023,17.385389,37.736559,CAL_MUS,"Thomas, Braxton",Undefined,1
Single,82.92689,18.44279,-25.933661,CAL_MUS,"Castellon, Nate",Undefined,1
Double,88.77708,1.158753,-41.90057,CAL_MUS,"Daudet, Zach",Undefined,1
Out,102.68915,-8.745329,-0.03962,CAL_MUS,"Fenn, Ryan",Undefined,0
Single,99.5799,16.182213,3.105925,CAL_MUS,"Garza, Alejandro",Undefined,1
Out,83.19044,60.829819,8.898231,CAL_MUS,"Collins, Jack",Undefined,0
Undefined,,,,CAL_MUS,"Murray, Casey",Strikeout,0
Out,87.40987,-11.265209,15.574834,CAL_MUS,"Hoiland, Cameron",Undefined,0
Single,95.73002,1.294507,-30.439503,CAL_MUS,"Castellon, Nate",Undefined,1
Undefined,,,,CAL_MUS,"Kordic, Dylan",Strikeout,0
Single,63.18116,11.927346,27.006857,CAL_MUS,"Fenn, Ryan",Undefined,1
Undefined,,,,CAL_MUS,"King, Wyatt",Strikeout,0
Out,76.10029,71.543076,-4.735635,CAL_MUS,"Hoiland, Cameron",Undefined,0
Out,90.96311,9.635997,-15.131035,CAL_MUS,"McLaurin, Xander",Undefined,0
Out,85.02353,33.790432,-30.337542,CAL_MUS,"Castellon, Nate",Undefined,0
Undefined,,,,CAL_MUS,"Knowles, Dylan",Strikeout,0
Out,70.36482,-39.63081,37.792764,CAL_MUS,"Vachini, Dante",Undefined,0
Single,97.02171,-13.119868,-31.648789,CAL_MUS,"Fenn, Ryan",Undefined,1
Single,91.80684,4.278376,23.297839,CAL_MUS,"Garza, Alejandro",Undefined,1
Undefined,,,,CAL_MUS,"Collins, Jack",Strikeout,0
FieldersChoice,78.4421,-40.19134,-38.210586,CAL_MUS,"Murray, Casey",Undefined,0
Double,93.62226,-2.771003,-39.415434,CAL_MUS,"Hoiland, Cameron",Undefined,1
Out,103.01807,3.661068,16.865585,CAL_MUS,"Kordic, Dylan",Undefined,0
Out,67.9425,-3.963851,-4.972609,CAL_MUS,"Castellon, Nate",Undefined,0
Double,90.41227,7.10871,-41.987596,CAL_MUS,"Daudet, Zach",Undefined,1
Out,72.48858,61.69181,-24.742574,CAL_MUS,"Vachini, Dante",Undefined,0
Single,97.29265,-15.288473,-30.944728,CAL_MUS,"Fenn, Ryan",Undefined,1
Single,103.44945,15.916842,-21.263848,CAL_MUS,"Collins, Jack",Undefined,1
Out,90.73352,-15.18729,-13.240491,CAL_MUS,"Murray, Casey",Undefined,0
Out,89.73292,49.776775,-5.807676,CAL_MUS,"Hoiland, Cameron",Undefined,0
Single,93.12526,13.576515,28.856671,CAL_MUS,"Kordic, Dylan",Undefined,1
Out,100.1667,30.011287,-6.361754,CAL_MUS,"Daudet, Zach",Undefined,0
Out,76.59035,-19.962639,35.997808,CAL_MUS,"Vachini, Dante",Undefined,0
Out,102.48814,1.508816,3.520908,CAL_MUS,"Fenn, Ryan",Undefined,0
Out,61.0594,-21.092492,-11.31486,CAL_MUS,"Garza, Alejandro",Undefined,0
Single,99.7278,15.770452,-30.308127,CAL_MUS,"Collins, Jack",Undefined,1
Error,,,,CAL_MUS,"Murray, Casey",Undefined,0
Out,60.66333,-51.547077,63.861762,CAL_MUS,"Hoiland, Cameron",Undefined,0
Double,100.3661,22.068013,-28.417305,CAL_MUS,"Castellon, Nate",Undefined,1
Out,81.62293,49.398527,31.343317,CAL_MUS,"Daudet, Zach",Undefined,0
Undefined,,,,CAL_MUS,"Vachini, Dante",Strikeout,0
Single,87.97303,14.053657,1.244668,CAL_MUS,"Garza, Alejandro",Undefined,1
Out,91.74508,31.926,-4.919577,CAL_MUS,"Collins, Jack",Undefined,0
Out,95.26027,4.189097,10.972003,CAL_MUS,"Murray, Casey",Undefined,0
Out,82.47348,58.539037,-19.827433,CAL_MUS,"Hoiland, Cameron",Undefined,0
Single,81.16396,17.093371,-13.562501,CAL_MUS,"Kordic, Dylan",Undefined,1
Out,78.14368,36.866092,3.892696,CAL_MUS,"Castellon, Nate",Undefined,0
Out,79.71346,4.28775,-30.73065,CAL_MUS,"Daudet, Zach",Undefined,0
Out,87.26074,24.470095,1.550789,CAL_MUS,"Vachini, Dante",Undefined,0
Single,96.65871,-0.835686,-23.184668,CAL_MUS,"Fenn, Ryan",Undefined,1
Double,95.65655,-6.787934,-40.936418,CAL_MUS,"Collins, Jack",Undefined,1
Out,110.12812,-52.210073,-47.835669,CAL_MUS,"Murray, Casey",Undefined,0
Out,100.25334,-9.018927,-2.578002,CAL_MUS,"Hoiland, Cameron",Undefined,0
Double,89.59785,18.149667,31.199588,CAL_MUS,"Kordic, Dylan",Undefined,1
Out,97.47549,33.703453,-16.45159,CAL_MUS,"Daudet, Zach",Undefined,0
Out,92.03681,42.068824,32.546519,CAL_MUS,"Vachini, Dante",Undefined,0
Out,97.75915,-9.806863,-8.722291,CAL_MUS,"Vachini, Dante",Undefined,0
Single,80.74017,-19.885596,-29.058606,CAL_MUS,"Castellon, Nate",Undefined,1
Out,87.33256,17.776223,19.223536,CAL_MUS,"Garza, Alejandro",Undefined,0
Single,104.1123,10.876063,-19.993706,CAL_MUS,"Collins, Jack",Undefined,1
Error,88.80631,44.195483,30.375537,CAL_MUS,"Murray, Casey",Undefined,0
Undefined,,,,CAL_MUS,"Kordic, Dylan",Strikeout,0
Undefined,,,,CAL_MUS,"Hoiland, Cameron",Strikeout,0
Undefined,,,,CAL_MUS,"Downing, Jake",Strikeout,0
Single,102.99722,6.298612,-0.366445,CAL_MUS,"Daudet, Zach",Undefined,1
Error,99.13143,-13.945323,6.036689,CAL_MUS,"Vachini, Dante",Undefined,0
Out,74.31755,70.032072,22.534539,CAL_MUS,"Garza, Alejandro",Undefined,0
Undefined,,,,CAL_MUS,"Murray, Casey",Strikeout,0
Single,89.59832,15.535468,8.380238,CAL_MUS,"Kordic, Dylan",Undefined,1
Single,101.29029,5.556254,2.462064,CAL_MUS,"Hoiland, Cameron",Undefined,1
Single,95.6018,14.72568,-21.438139,CAL_MUS,"Daudet, Zach",Undefined,1
Out,92.91844,17.435149,-20.332459,CAL_MUS,"Vachini, Dante",Undefined,0
Out,52.54572,-60.461293,-148.984654,CAL_MUS,"Garza, Alejandro",Undefined,0
HomeRun,104.55318,32.990368,-28.628417,CAL_MUS,"Collins, Jack",Undefined,1
Out,98.6313,20.767217,13.218069,CAL_MUS,"Murray, Casey",Undefined,0
Undefined,,,,CAL_MUS,"Kordic, Dylan",Strikeout,0
Out,93.53963,32.995221,-21.412356,CAL_MUS,"Hoiland, Cameron",Undefined,0
Single,85.62412,-13.079621,21.923848,CAL_MUS,"Downing, Jake",Undefined,1
Single,101.13578,6.03731,-33.712644,CAL_MUS,"Daudet, Zach",Undefined,1
Undefined,,,,CAL_MUS,"Vachini, Dante",Strikeout,0
Out,84.63768,-21.457178,-3.375249,CAL_MUS,"Castellon, Nate",Undefined,0
Double,96.20027,25.42708,31.092486,CAL_MUS,"Garza, Alejandro",Undefined,1
Undefined,,,,CAL_MUS,"Collins, Jack",Strikeout,0
Double,100.91379,19.660424,3.607724,CAL_MUS,"Murray, Casey",Undefined,1
Single,101.38231,-1.005659,-3.521298,CAL_MUS,"Kordic, Dylan",Undefined,1
Undefined,,,,CAL_MUS,"Hoiland, Cameron",Strikeout,0
Undefined,,,,CAL_MUS,"Downing, Jake",Strikeout,0
Single,105.2017,-4.784169,-27.244842,CAL_MUS,"Daudet, Zach",Undefined,1
Undefined,,,,CAL_MUS,"Vachini, Dante",Strikeout,0
Single,50.19503,17.983206,-2.275146,CAL_MUS,"Castellon, Nate",Undefined,1
Single,101.04143,15.727519,-25.685484,CAL_MUS,"Garza, Alejandro",Undefined,1
FieldersChoice,98.3673,-6.86459,-21.340686,CAL_MUS,"Collins, Jack",Undefined,0
HomeRun,105.37312,24.617083,-20.912273,CAL_MUS,"Murray, Casey",Undefined,1
Undefined,,,,CAL_MUS,"Kordic, Dylan",Strikeout,0
Out,,,,CAL_MUS,"King, Wyatt",Undefined,0
Undefined,,,,CAL_MUS,"Downing, Jake",Strikeout,0
Double,103.60112,16.230051,26.143868,CAL_MUS,"Vachini, Dante",Undefined,1
Single,90.24181,10.587706,27.694711,CAL_MUS,"Castellon, Nate",Undefined,1
FieldersChoice,109.53097,-52.4892,-65.705139,CAL_MUS,"Garza, Alejandro",Undefined,0
Double,83.06259,8.736837,-38.966455,CAL_MUS,"Collins, Jack",Undefined,1
Undefined,,,,CAL_MUS,"Daudet, Zach",Strikeout,0
Single,104.0738,9.674848,16.059384,CAL_MUS,"Murray, Casey",Undefined,1
HomeRun,104.04453,29.261238,3.472209,CAL_MUS,"Kordic, Dylan",Undefined,1
Undefined,,,,CAL_MUS,"Thomas, Braxton",Strikeout,0
Single,99.94885,-9.826738,-17.15331,CAL_MUS,"Downing, Jake",Undefined,1
Undefined,,,,CAL_MUS,"Vachini, Dante",Strikeout,0
Out,97.84596,33.656888,0.085703,CAL_MUS,"Garza, Alejandro",Undefined,0
Out,81.43667,44.242158,-18.979052,CAL_MUS,"Collins, Jack",Undefined,0
Undefined,,,,CAL_MUS,"Daudet, Zach",Strikeout,0
Out,94.27952,25.955687,14.792704,CAL_MUS,"Murray, Casey",Undefined,0
Undefined,,,,CAL_MUS,"Kordic, Dylan",Strikeout,0
Out,80.46877,9.913361,19.904419,CAL_MUS,"Thomas, Braxton",Undefined,0
Single,96.98998,18.725096,6.331199,CAL_MUS,"Downing, Jake",Undefined,1
Undefined,,,,CAL_MUS,"Vachini, Dante",Strikeout,0
FieldersChoice,94.9242,-6.448254,-13.456046,CAL_MUS,"Castellon, Nate",Undefined,0
Double,94.78243,-6.331604,-43.435563,CAL_MUS,"Collins, Jack",Undefined,1
Out,66.86205,-17.114836,-15.040214,CAL_MUS,"Daudet, Zach",Undefined,0
HomeRun,102.76765,35.097866,-29.643249,CAL_MUS,"Murray, Casey",Undefined,1
Out,85.8809,75.490466,40.825975,CAL_MUS,"Kordic, Dylan",Undefined,0
Out,99.99365,27.396283,3.463918,CAL_MUS,"Thomas, Braxton",Undefined,0
Undefined,,,,CAL_MUS,"Downing, Jake",Strikeout,0
Out,83.22526,47.650239,6.929664,CAL_MUS,"Vachini, Dante",Undefined,0
Single,83.36865,-21.620866,-45.627783,CAL_MUS,"Castellon, Nate",Undefined,1
Out,78.21266,-22.038759,14.455371,CAL_MUS,"Garza, Alejandro",Undefined,0
Undefined,,,,CAL_MUS,"Collins, Jack",Strikeout,0
Undefined,,,,CAL_MUS,"Daudet, Zach",Strikeout,0
Out,69.74058,15.048756,2.454129,CAL_MUS,"Murray, Casey",Undefined,0
Out,96.08175,-19.675536,5.408609,CAL_MUS,"Kordic, Dylan",Undefined,0
Out,59.81739,-40.534151,53.455289,CAL_MUS,"Thomas, Braxton",Undefined,0
Out,76.15669,-11.347759,14.250541,CAL_MUS,"Downing, Jake",Undefined,0
Single,100.82638,-16.395434,0.296211,CAL_MUS,"Vachini, Dante",Undefined,1
Undefined,,,,CAL_MUS,"Castellon, Nate",Strikeout,0
Undefined,,,,CAL_MUS,"Collins, Jack",Strikeout,0
Undefined,,,,CAL_MUS,"Daudet, Zach",Strikeout,0
Out,90.49883,19.616645,-6.849192,CAL_MUS,"King, Wyatt",Undefined,0
Undefined,,,,CAL_MUS,"Downing, Jake",Strikeout,0
Single,78.38461,5.86382,28.065491,CAL_MUS,"Vachini, Dante",Undefined,1
Single,90.53913,12.103371,-8.322381,CAL_MUS,"Knowles, Dylan",Undefined,1
Undefined,,,,CAL_MUS,"Murray, Casey",Strikeout,0
Undefined,,,,CAL_MUS,"Thomas, Braxton",Strikeout,0
Out,95.75471,28.851643,2.053037,CAL_MUS,"Vachini, Dante",Undefined,0
Out,91.91742,4.750084,30.116631,CAL_MUS,"Castellon, Nate",Undefined,0
Single,105.46726,11.656396,-15.542004,CAL_MUS,"Garza, Alejandro",Undefined,1
Out,74.57356,15.106131,-12.596873,CAL_MUS,"Collins, Jack",Undefined,0
Undefined,,,,CAL_MUS,"Murray, Casey",Strikeout,0
Double,98.50268,14.156658,-6.477252,CAL_MUS,"Kordic, Dylan",Undefined,1
Undefined,,,,CAL_MUS,"Knowles, Dylan",Strikeout,0
Out,71.5447,-19.598946,42.122859,CAL_MUS,"Downing, Jake",Undefined,0
Double,104.94517,22.825421,-19.37311,CAL_MUS,"Daudet, Zach",Undefined,1
Out,65.32462,6.127935,-26.355303,CAL_MUS,"Collins, Jack",Undefined,0
Single,98.65544,3.651785,-39.678453,CAL_MUS,"Murray, Casey",Undefined,1
Undefined,,,,CAL_MUS,"Kordic, Dylan",Strikeout,0
Single,77.23081,-6.110384,-26.83116,CAL_MUS,"Knowles, Dylan",Undefined,1
Single,94.63185,-9.649068,-3.26103,CAL_MUS,"Downing, Jake",Undefined,1
Triple,98.15241,20.004531,5.29429,CAL_MUS,"Daudet, Zach",Undefined,1
Single,88.10717,17.503288,3.244641,CAL_MUS,"Vachini, Dante",Undefined,1
Single,86.24864,14.249161,-18.646432,CAL_MUS,"Castellon, Nate",Undefined,1
Single,97.71815,2.028036,19.803441,CAL_MUS,"Garza, Alejandro",Undefined,1
Single,99.44547,-7.850647,24.778173,CAL_MUS,"Kordic, Dylan",Undefined,1
Out,50.30359,32.63564,24.915596,CAL_MUS,"Hoiland, Cameron",Undefined,0
Single,81.52654,22.745906,-4.452427,CAL_MUS,"Downing, Jake",Undefined,1
Single,,,,CAL_MUS,"Daudet, Zach",Undefined,1
Single,89.4358,-4.038958,-31.501246,CAL_MUS,"Castellon, Nate",Undefined,1
Out,71.46352,-44.744816,-38.475637,CAL_MUS,"Garza, Alejandro",Undefined,0
Out,99.41724,10.030209,-38.443104,CAL_MUS,"Collins, Jack",Undefined,0
Out,59.63393,-16.855373,-30.646684,CAL_MUS,"Murray, Casey",Undefined,0
Single,102.35778,13.496319,0.580375,CAL_MUS,"Kordic, Dylan",Undefined,1
Undefined,,,,CAL_MUS,"Hoiland, Cameron",Strikeout,0
Undefined,,,,CAL_MUS,"Downing, Jake",Strikeout,0
Out,97.78729,-9.432745,-23.387924,CAL_MUS,"Daudet, Zach",Undefined,0
Single,98.37536,1.365239,-11.520945,CAL_MUS,"Vachini, Dante",Undefined,1
FieldersChoice,77.64244,-22.98049,-31.16914,CAL_MUS,"Castellon, Nate",Undefined,0
Out,50.20745,-40.340118,-49.928894,CAL_MUS,"Garza, Alejandro",Undefined,0
Out,99.85228,38.255456,-11.679231,CAL_MUS,"Collins, Jack",Undefined,0
Out,83.03077,70.007378,-19.896647,CAL_MUS,"Murray, Casey",Undefined,0
Out,71.49512,-3.17607,30.237177,CAL_MUS,"Vachini, Dante",Undefined,0
FieldersChoice,94.47636,-6.116266,-13.636337,CAL_MUS,"Garza, Alejandro",Undefined,0
Undefined,,,,CAL_MUS,"Collins, Jack",Strikeout,0
Out,95.01972,-13.515546,10.69361,CAL_MUS,"Murray, Casey",Undefined,0
Out,84.08211,-6.36589,-1.621008,CAL_MUS,"Kordic, Dylan",Undefined,0
Undefined,,,,CAL_MUS,"Castellon, Nate",Strikeout,0
Out,57.99979,10.716613,-26.207764,CAL_MUS,"Daudet, Zach",Undefined,0
Undefined,,,,CAL_MUS,"Vachini, Dante",Strikeout,0
Single,85.23179,11.76889,-25.682003,CAL_MUS,"Fenn, Ryan",Undefined,1
Out,84.67502,35.823491,16.035939,CAL_MUS,"Garza, Alejandro",Undefined,0
HomeRun,104.47741,33.336263,-21.040013,CAL_MUS,"Collins, Jack",Undefined,1
Single,99.95755,-8.132384,-0.039586,CAL_MUS,"Murray, Casey",Undefined,1
Error,75.67309,-28.301944,-44.532788,CAL_MUS,"Castellon, Nate",Undefined,0
Single,98.41041,15.96681,12.015522,CAL_MUS,"Downing, Jake",Undefined,1
Out,56.33314,35.580748,-10.559357,CAL_MUS,"Daudet, Zach",Undefined,0
Single,72.77714,12.267114,26.36486,CAL_MUS,"Vachini, Dante",Undefined,1
Out,53.65502,-28.943473,-47.891089,CAL_MUS,"Garza, Alejandro",Undefined,0
Undefined,,,,CAL_MUS,"Collins, Jack",Strikeout,0
Out,90.51081,45.361508,18.040793,CAL_MUS,"Murray, Casey",Undefined,0
Out,91.92941,67.051354,5.970797,CAL_MUS,"Kordic, Dylan",Undefined,0
Undefined,,,,CAL_MUS,"Castellon, Nate",Strikeout,0
Out,57.3631,-39.861812,53.492867,CAL_MUS,"Downing, Jake",Undefined,0
Out,69.52164,-49.55332,35.572642,CAL_MUS,"Vachini, Dante",Undefined,0
Out,96.45017,39.191007,-17.645065,CAL_MUS,"Fenn, Ryan",Undefined,0
Undefined,,,,CAL_MUS,"Garza, Alejandro",Strikeout,0
Undefined,,,,CAL_MUS,"Collins, Jack",Strikeout,0
Double,104.9452,10.960985,8.878969,CAL_MUS,"Murray, Casey",Undefined,1
Undefined,,,,CAL_MUS,"Kordic, Dylan",Strikeout,0
Undefined,,,,CAL_MUS,"Castellon, Nate",Strikeout,0
Undefined,,,,CAL_MUS,"Downing, Jake",Strikeout,0
Double,101.42556,19.172658,5.395974,CAL_MUS,"Vachini, Dante",Undefined,1
Out,99.59743,-0.542815,-12.491242,CAL_MUS,"Fenn, Ryan",Undefined,0
Single,81.79677,-3.115811,-2.679339,CAL_MUS,"Garza, Alejandro",Undefined,1
Out,76.75751,44.83664,-25.223546,CAL_MUS,"Collins, Jack",Undefined,0
Out,55.33505,-19.216066,21.23161,CAL_MUS,"Murray, Casey",Undefined,0
Undefined,,,,CAL_MUS,"Downing, Jake",Strikeout,0
Double,93.62965,26.518634,18.382815,CAL_MUS,"Vachini, Dante",Undefined,1
Undefined,,,,CAL_MUS,"Fenn, Ryan",Strikeout,0
Out,,,,CAL_MUS,"Garza, Alejandro",Undefined,0
Double,90.60938,9.065888,31.473582,CAL_MUS,"Collins, Jack",Undefined,1
Out,81.51789,-1.161775,-10.044829,CAL_MUS,"Murray, Casey",Undefined,0
Out,57.27193,-25.980961,8.799121,CAL_MUS,"Kordic, Dylan",Undefined,0
Out,94.04019,-5.862993,-15.167314,CAL_MUS,"Castellon, Nate",Undefined,0
Out,74.34649,-27.120372,46.876603,CAL_MUS,"Downing, Jake",Undefined,0
Undefined,,,,CAL_MUS,"Daudet, Zach",Strikeout,0
Out,94.3428,-10.848172,-13.601486,CAL_MUS,"Vachini, Dante",Undefined,0
Out,87.53231,28.693171,12.72036,CAL_MUS,"Fenn, Ryan",Undefined,0
Out,58.09172,-28.970809,-20.542564,CAL_MUS,"Garza, Alejandro",Undefined,0
Double,99.61028,21.950253,-8.784556,CAL_MUS,"Collins, Jack",Undefined,1
Double,98.83019,11.24049,-37.204654,CAL_MUS,"Murray, Casey",Undefined,1
Out,94.66884,3.030919,33.574099,CAL_MUS,"Kordic, Dylan",Undefined,0
Single,74.85213,18.256425,31.507566,CAL_MUS,"Castellon, Nate",Undefined,1
Undefined,,,,CAL_MUS,"Downing, Jake",Strikeout,0
Out,,,,CAL_MUS,"Daudet, Zach",Undefined,0
Out,78.52829,75.848932,-13.532737,CAL_MUS,"Vachini, Dante",Undefined,0
Out,96.44027,-5.920502,12.937857,CAL_MUS,"Fenn, Ryan",Undefined,0
Single,106.0381,11.914925,-20.555919,CAL_MUS,"Garza, Alejandro",Undefined,1
Double,102.27137,22.060749,-27.628795,CAL_MUS,"Collins, Jack",Undefined,1
Out,89.82875,31.588969,11.016749,CAL_MUS,"Murray, Casey",Undefined,0
Single,84.62937,-24.950478,1.712113,CAL_MUS,"Kordic, Dylan",Undefined,1
Undefined,,,,CAL_MUS,"Castellon, Nate",Strikeout,0
Single,60.00837,-66.541482,-99.123824,CAL_MUS,"McLaurin, Xander",Undefined,1
Double,105.3819,8.018738,-12.59245,CAL_MUS,"Daudet, Zach",Undefined,1
FieldersChoice,96.0938,-13.513739,21.427823,CAL_MUS,"Fenn, Ryan",Undefined,0
Out,89.61974,-29.315695,6.30116,CAL_MUS,"Garza, Alejandro",Undefined,0
Undefined,,,,CAL_MUS,"Higuchi, Mackenzee",Strikeout,0
Error,100.63482,-9.791812,-9.722843,CAL_MUS,"Knowles, Dylan",Undefined,0
Single,101.00935,9.507657,1.143309,CAL_MUS,"Hoiland, Cameron",Undefined,1
Out,89.87464,22.804311,27.934046,CAL_MUS,"Castellon, Nate",Undefined,0
Out,86.02282,65.231618,-6.88939,CAL_MUS,"McLaurin, Xander",Undefined,0
Out,101.8093,7.293862,-4.290618,CAL_MUS,"Vachini, Dante",Undefined,0
Out,100.11438,3.865585,5.045777,CAL_MUS,"Fenn, Ryan",Undefined,0
Out,66.47688,-45.684375,-39.17999,CAL_MUS,"Garza, Alejandro",Undefined,0
Undefined,,,,CAL_MUS,"Collins, Jack",Strikeout,0
Out,65.46853,-18.173374,-0.228676,CAL_MUS,"Murray, Casey",Undefined,0
Out,101.63451,37.481693,2.030934,CAL_MUS,"Kordic, Dylan",Undefined,0
Undefined,,,,CAL_MUS,"Hoiland, Cameron",Strikeout,0
